tweet_id,source_x,rating_numerator,rating_denominator,name,Nickname,retweet_count,favorite_count,p1,p2,p3,created_at,hashtags
669393256313184256,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Ronduh,None,83,383,cocker_spaniel,Blenheim_spaniel,toy_poodle,2015-11-25 05:52:43+00:00,None
669564461267722241,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,a,None,133,413,toy_poodle,miniature_poodle,standard_poodle,2015-11-25 17:13:02+00:00,None
669567591774625800,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,Kollin,None,61,248,Chihuahua,toy_terrier,miniature_pinscher,2015-11-25 17:25:28+00:00,None
669573570759163904,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Linda,None,156,467,West_Highland_white_terrier,miniature_schnauzer,cairn,2015-11-25 17:49:14+00:00,None
669597912108789760,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Skye,None,163,550,Eskimo_dog,Siberian_husky,,2015-11-25 19:25:57+00:00,None
669603084620980224,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,401,1006,Maltese_dog,Tibetan_terrier,Shih-Tzu,2015-11-25 19:46:30+00:00,None
669625907762618368,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Penny,None,1963,3769,,golden_retriever,Labrador_retriever,2015-11-25 21:17:12+00:00,None
669680153564442624,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,10,Shawwn,None,311,712,dalmatian,borzoi,Labrador_retriever,2015-11-26 00:52:45+00:00,NoDaysOff
669683899023405056,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Kloey,None,119,412,Pomeranian,Chihuahua,Pekinese,2015-11-26 01:07:38+00:00,None
669753178989142016,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Chester,None,431,858,Pembroke,,Shetland_sheepdog,2015-11-26 05:42:55+00:00,None
669926384437997569,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,None,115,400,Pomeranian,keeshond,papillon,2015-11-26 17:11:11+00:00,None
669942763794931712,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Andru,None,183,536,vizsla,redbone,Rhodesian_ridgeback,2015-11-26 18:16:16+00:00,None
669970042633789440,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Julio,None,65,317,miniature_pinscher,Rottweiler,Doberman,2015-11-26 20:04:40+00:00,None
670003130994700288,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Raphael,None,100,352,beagle,Saint_Bernard,English_foxhound,2015-11-26 22:16:09+00:00,None
670040295598354432,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,118,801,,borzoi,Chihuahua,2015-11-27 00:43:49+00:00,None
670046952931721218,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Ben,None,191,684,Blenheim_spaniel,beagle,Brittany_spaniel,2015-11-27 01:10:17+00:00,None
670061506722140161,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Liam,None,373,822,Italian_greyhound,American_Staffordshire_terrier,whippet,2015-11-27 02:08:07+00:00,None
670073503555706880,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Winston,None,874,1674,malamute,Siberian_husky,Eskimo_dog,2015-11-27 02:55:47+00:00,None
670086499208155136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,275,740,German_short-haired_pointer,Staffordshire_bullterrier,bluetick,2015-11-27 03:47:25+00:00,None
670093938074779648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,Wally,None,365,1106,toy_poodle,miniature_poodle,chow,2015-11-27 04:16:59+00:00,None
670290420111441920,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Sandra,None,315,750,Chihuahua,Pomeranian,papillon,2015-11-27 17:17:44+00:00,None
670303360680108032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,a,None,151,452,Shetland_sheepdog,Cardigan,,2015-11-27 18:09:09+00:00,None
670319130621435904,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,None,None,1359,4110,Irish_terrier,briard,soft-coated_wheaten_terrier,2015-11-27 19:11:49+00:00,None
670338931251150849,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Butters,None,122,451,cairn,West_Highland_white_terrier,miniature_schnauzer,2015-11-27 20:30:30+00:00,None
670374371102445568,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Daisy,None,295,785,English_springer,English_setter,cocker_spaniel,2015-11-27 22:51:19+00:00,None
670385711116361728,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,10,Larry,None,234,593,whippet,Chesapeake_Bay_retriever,beagle,2015-11-27 23:36:23+00:00,None
670403879788544000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Nigel,None,173,460,pug,French_bulldog,bull_mastiff,2015-11-28 00:48:35+00:00,None
670411370698022913,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Scooter,None,991,2176,Maltese_dog,miniature_schnauzer,toy_poodle,2015-11-28 01:18:21+00:00,None
670427002554466305,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,a,None,179,551,,toy_terrier,beagle,2015-11-28 02:20:27+00:00,None
670428280563085312,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Willy,None,694,1484,chow,golden_retriever,Tibetan_mastiff,2015-11-28 02:25:32+00:00,None
670434127938719744,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Hank,None,708,1501,,Chesapeake_Bay_retriever,Labrador_retriever,2015-11-28 02:48:46+00:00,None
670435821946826752,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,570,1127,,basenji,Cardigan,2015-11-28 02:55:30+00:00,None
670442337873600512,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Koda,None,213,690,Sussex_spaniel,otterhound,Irish_terrier,2015-11-28 03:21:24+00:00,None
670444955656130560,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Paull,None,2153,7120,English_springer,Brittany_spaniel,Welsh_springer_spaniel,2015-11-28 03:31:48+00:00,None
670676092097810432,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,10,Bloo,None,45,267,Dandie_Dinmont,West_Highland_white_terrier,clumber,2015-11-28 18:50:15+00:00,None
670679630144274432,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,10,Pluto,None,315,799,Ibizan_hound,Brittany_spaniel,Chihuahua,2015-11-28 19:04:19+00:00,None
670691627984359425,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,10,Ester,None,266,632,Shetland_sheepdog,,American_Staffordshire_terrier,2015-11-28 19:51:59+00:00,None
670704688707301377,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6,10,Danny,None,405,814,Norwich_terrier,cairn,Norfolk_terrier,2015-11-28 20:43:53+00:00,None
670717338665226240,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,None,547,1301,Pomeranian,Pekinese,golden_retriever,2015-11-28 21:34:09+00:00,None
670755717859713024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,Gin,None,123,475,keeshond,Norwegian_elkhound,cairn,2015-11-29 00:06:39+00:00,None
670764103623966721,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Vincent,None,466,1154,Norfolk_terrier,golden_retriever,,2015-11-29 00:39:59+00:00,None
670778058496974848,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,77,345,pug,Brabancon_griffon,boxer,2015-11-29 01:35:26+00:00,None
670782429121134593,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5,10,None,None,863,1691,Chihuahua,French_bulldog,Boston_bull,2015-11-29 01:52:48+00:00,None
670786190031921152,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,10,Creg,None,218,640,,Pembroke,Cardigan,2015-11-29 02:07:44+00:00,None
670789397210615808,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,None,None,255,700,beagle,basset,bluetick,2015-11-29 02:20:29+00:00,None
670792680469889025,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7,10,Antony,None,298,889,,toy_poodle,miniature_poodle,2015-11-29 02:33:32+00:00,None
670797304698376195,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Trigger,None,262,780,Pembroke,beagle,German_shepherd,2015-11-29 02:51:54+00:00,None
670803562457407488,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,95,362,basenji,Ibizan_hound,toy_terrier,2015-11-29 03:16:46+00:00,None
670804601705242624,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Mason,None,1035,2098,Pomeranian,Pekinese,chow,2015-11-29 03:20:54+00:00,None
670807719151067136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Andy,None,546,1234,Old_English_sheepdog,Sealyham_terrier,Border_collie,2015-11-29 03:33:17+00:00,None
670811965569282048,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Maggie,None,295,1202,basset,Walker_hound,beagle,2015-11-29 03:50:10+00:00,None
670815497391357952,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Sage,None,1708,3410,American_Staffordshire_terrier,Staffordshire_bullterrier,bull_mastiff,2015-11-29 04:04:12+00:00,None
670823764196741120,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Remington,None,205,824,Labrador_retriever,German_short-haired_pointer,Weimaraner,2015-11-29 04:37:03+00:00,None
670832455012716544,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Amy,None,242,780,malinois,Norwegian_elkhound,,2015-11-29 05:11:35+00:00,None
670833812859932673,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7,10,Jett,None,135,474,Pekinese,,Japanese_spaniel,2015-11-29 05:16:59+00:00,None
670840546554966016,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Colby,None,213,634,Shih-Tzu,Lhasa,,2015-11-29 05:43:44+00:00,None
670995969505435648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,None,317,1175,redbone,beagle,Rhodesian_ridgeback,2015-11-29 16:01:20+00:00,None
671109016219725825,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,10,Toby,None,478,1225,basenji,beagle,toy_terrier,2015-11-29 23:30:32+00:00,None
671115716440031232,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6,10,Phred,None,842,1436,malinois,kelpie,,2015-11-29 23:57:10+00:00,None
671134062904504320,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,10,Clarence,None,212,796,Shih-Tzu,golden_retriever,Labrador_retriever,2015-11-30 01:10:04+00:00,None
671138694582165504,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,448,996,Samoyed,Great_Pyrenees,Pekinese,2015-11-30 01:28:28+00:00,None
671147085991960577,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,a,None,254,713,Yorkshire_terrier,cairn,silky_terrier,2015-11-30 02:01:49+00:00,None
671151324042559489,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,None,166,714,Rottweiler,black-and-tan_coonhound,kelpie,2015-11-30 02:18:39+00:00,None
671154572044468225,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Holly,None,241,769,Labrador_retriever,Chesapeake_Bay_retriever,golden_retriever,2015-11-30 02:31:34+00:00,None
671182547775299584,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,None,378,1193,Rottweiler,kelpie,Appenzeller,2015-11-30 04:22:44+00:00,None
671186162933985280,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Sparky,None,241,788,Chihuahua,whippet,toy_terrier,2015-11-30 04:37:05+00:00,None
671355857343524864,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Lou,None,119,508,miniature_poodle,toy_poodle,Irish_terrier,2015-11-30 15:51:24+00:00,None
671357843010908160,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,None,None,157,426,Italian_greyhound,toy_terrier,Chihuahua,2015-11-30 15:59:17+00:00,None
671485057807351808,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Penelope,None,253,806,Samoyed,Great_Pyrenees,kuvasz,2015-12-01 00:24:48+00:00,None
671486386088865792,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Malcolm,None,226,621,German_shepherd,kelpie,,2015-12-01 00:30:04+00:00,None
671504605491109889,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Charlie,None,3866,7495,toy_poodle,,Maltese_dog,2015-12-01 01:42:28+00:00,None
671518598289059840,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,Scruffers,None,319,1010,Lakeland_terrier,wire-haired_fox_terrier,toy_poodle,2015-12-01 02:38:04+00:00,None
671520732782923777,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Alejandro,None,582,1499,Pomeranian,Pekinese,,2015-12-01 02:46:33+00:00,None
671528761649688577,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Jax,None,280,896,Doberman,black-and-tan_coonhound,Gordon_setter,2015-12-01 03:18:27+00:00,None
671536543010570240,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,Reginald,None,441,1253,pug,bull_mastiff,French_bulldog,2015-12-01 03:49:23+00:00,None
671542985629241344,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,JD,None,616,1166,Shetland_sheepdog,collie,papillon,2015-12-01 04:14:59+00:00,None
671561002136281088,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,the,None,7931,13679,Gordon_setter,black-and-tan_coonhound,Rottweiler,2015-12-01 05:26:34+00:00,None
671729906628341761,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,None,4795,9119,kuvasz,Samoyed,,2015-12-01 16:37:44+00:00,None
671743150407421952,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,a,None,248,779,toy_poodle,miniature_poodle,,2015-12-01 17:30:22+00:00,None
671768281401958400,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,572,1269,Chihuahua,French_bulldog,Italian_greyhound,2015-12-01 19:10:13+00:00,None
671866342182637568,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Dylan,None,548,1191,Labrador_retriever,Chihuahua,golden_retriever,2015-12-02 01:39:53+00:00,None
671891728106971137,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Mojo,None,618,1415,Labrador_retriever,golden_retriever,,2015-12-02 03:20:45+00:00,None
671896809300709376,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Lola,None,4519,9016,chow,,Pomeranian,2015-12-02 03:40:57+00:00,None
672068090318987265,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7,10,Gizmo,None,564,1389,pug,,Border_terrier,2015-12-02 15:01:33+00:00,None
672095186491711488,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,Tuco,None,395,1063,pug,French_bulldog,bull_mastiff,2015-12-02 16:49:14+00:00,None
672160042234327040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,10,Bubba,pupper,395,918,pug,French_bulldog,Labrador_retriever,2015-12-02 21:06:56+00:00,None
672169685991993344,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Bradley,None,408,1074,cocker_spaniel,Sussex_spaniel,miniature_poodle,2015-12-02 21:45:16+00:00,None
672222792075620352,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,Cal,None,231,833,beagle,basset,Italian_greyhound,2015-12-03 01:16:17+00:00,None
672239279297454080,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7,10,Ridley,None,347,953,pug,French_bulldog,bull_mastiff,2015-12-03 02:21:48+00:00,None
672245253877968896,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Snickers,None,169,733,Chihuahua,,toy_terrier,2015-12-03 02:45:32+00:00,None
672248013293752320,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,656,1833,Irish_terrier,Airedale,toy_poodle,2015-12-03 02:56:30+00:00,None
672254177670729728,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Rolf,pupper,800,1515,pug,French_bulldog,Norwegian_elkhound,2015-12-03 03:21:00+00:00,None
